passenger_id,age_group,gender,nationality,residence_country,residence_region,income_band,spending_power_proxy,household_type,occupation_type,language,life_stage,segment_label,preferred_route_cluster,preferred_travel_context,preferred_product_category,repeat_propensity,price_sensitivity_level,source_assumption_id
psg_0926,25-34,Prefer not to say,United Kingdom,Netherlands,Northern England,mid,upper_mid,family_with_children,teacher,English,family_builder,Family Holiday Travelers,channel_crossing_short,family_holiday,family_package,0.494,medium,src_tourism_stats_01
psg_0927,25-34,Female,Germany,United Kingdom,London and South East,lower_mid,moderate,couple,service_worker,English,couple_stage,Young Leisure Travelers,channel_crossing_short,weekend_getaway,mini_cruise,0.295,high,src_tourism_stats_01
psg_0928,35-44,Male,United Kingdom,United Kingdom,Nordics,high,very_high,couple,professional,Dutch,couple_stage,High-value Comfort Seekers,north_sea_overnight,weekend_getaway,cabin,0.362,low,src_tourism_stats_01
psg_0929,25-34,Male,United Kingdom,United Kingdom,London and South East,upper_mid,moderate,single,creative,German,early_career,Young Leisure Travelers,channel_crossing_short,weekend_getaway,mini_cruise,0.307,high,src_tourism_stats_01
psg_0930,45-54,Male,France,Ireland,Northern France,high,mid,couple,professional,English,couple_stage,Car-based Cross-border Travelers,channel_crossing_short,transport_alternative,vehicle_crossing,0.472,medium,src_tourism_stats_01
psg_0931,25-34,Male,Germany,France,Nordics,upper_mid,mid,couple,professional,English,couple_stage,Pet-Friendly Travelers,channel_crossing_short,family_holiday,pet_travel,0.38,medium,src_tourism_stats_01
psg_0932,25-34,Female,Denmark,United Kingdom,London and South East,high,moderate,single,early_career,English,early_career,Young Leisure Travelers,channel_crossing_short,weekend_getaway,mini_cruise,0.356,high,src_tourism_stats_01
psg_0933,45-54,Non-binary,France,United Kingdom,Northern France,upper_mid,mid,family_with_children,professional,German,family_builder,Car-based Cross-border Travelers,channel_crossing_short,transport_alternative,vehicle_crossing,0.395,medium,src_tourism_stats_01
psg_0934,35-44,Male,France,France,Western Europe,mid,upper_mid,family_with_children,teacher,Swedish,family_builder,Family Holiday Travelers,channel_crossing_short,family_holiday,family_package,0.433,medium,src_tourism_stats_01
psg_0935,45-54,Prefer not to say,Ireland,Ireland,Northern France,upper_mid,mid,couple,self_employed,English,couple_stage,Car-based Cross-border Travelers,channel_crossing_short,transport_alternative,vehicle_crossing,0.425,medium,src_tourism_stats_01
psg_0936,25-34,Male,United Kingdom,United Kingdom,Regional UK,lower_mid,lower_mid,single,service_worker,Other,early_career,Price-sensitive Short-break Travelers,channel_crossing_short,shopping_trip,seat,0.289,high,src_tourism_stats_01
psg_0937,45-54,Male,Germany,United Kingdom,London and South East,upper_mid,high,couple,self_employed,German,couple_stage,Business / Commuter Travelers,channel_crossing_short,business,flex_ticket,0.455,low,src_tourism_stats_01
psg_0938,25-34,Male,Denmark,United Kingdom,Nordics,high,moderate,shared_household,early_career,English,early_career,Young Leisure Travelers,channel_crossing_short,weekend_getaway,mini_cruise,0.357,high,src_tourism_stats_01
psg_0939,35-44,Prefer not to say,France,Netherlands,Nordics,mid,very_high,couple,professional,English,couple_stage,High-value Comfort Seekers,north_sea_overnight,weekend_getaway,cabin,0.374,low,src_tourism_stats_01
psg_0940,35-44,Non-binary,United Kingdom,France,South East England,mid,mid,couple,other,Dutch,couple_stage,Car-based Cross-border Travelers,channel_crossing_short,transport_alternative,vehicle_crossing,0.37,medium,src_tourism_stats_01
psg_0941,25-34,Female,Netherlands,United Kingdom,Western Europe,lower_mid,lower_mid,couple,other,English,couple_stage,Price-sensitive Short-break Travelers,channel_crossing_short,shopping_trip,seat,0.256,high,src_tourism_stats_01
psg_0942,45-54,Non-binary,France,Germany,Northern France,mid,mid,family_with_children,professional,English,family_builder,Car-based Cross-border Travelers,channel_crossing_short,transport_alternative,vehicle_crossing,0.458,medium,src_tourism_stats_01
psg_0943,65-74,Female,Netherlands,Netherlands,Nordics,upper_mid,very_high,couple,manager,English,retired,High-value Comfort Seekers,north_sea_overnight,weekend_getaway,cabin,0.373,low,src_tourism_stats_01
psg_0944,25-34,Prefer not to say,Ireland,Netherlands,French North,lower_mid,lower_mid,single,service_worker,Other,early_career,Price-sensitive Short-break Travelers,channel_crossing_short,shopping_trip,seat,0.311,high,src_tourism_stats_01
psg_0945,35-44,Prefer not to say,Germany,France,London and South East,upper_mid,moderate,single,early_career,Dutch,working_adult,Young Leisure Travelers,channel_crossing_short,weekend_getaway,mini_cruise,0.359,high,src_tourism_stats_01
psg_0946,45-54,Prefer not to say,United Kingdom,United Kingdom,London and South East,high,very_high,couple,professional,English,couple_stage,High-value Comfort Seekers,north_sea_overnight,weekend_getaway,cabin,0.424,low,src_tourism_stats_01
psg_0947,45-54,Female,United Kingdom,United Kingdom,Nordics,high,mid,family_with_children,self_employed,English,family_builder,Pet-Friendly Travelers,channel_crossing_short,family_holiday,pet_travel,0.356,medium,src_tourism_stats_01
psg_0948,65-74,Male,United Kingdom,Denmark,Western Europe,mid,high,retired_couple,retired,French,retired,Senior Mini-cruise Travelers,north_sea_overnight,mini_cruise_leisure,mini_cruise,0.319,low,src_tourism_stats_01
psg_0949,18-24,Male,United Kingdom,United Kingdom,Western Europe,mid,lower_mid,couple,service_worker,English,couple_stage,Price-sensitive Short-break Travelers,channel_crossing_short,shopping_trip,seat,0.318,high,src_tourism_stats_01
psg_0950,45-54,Female,France,Sweden,London and South East,high,very_high,couple,manager,German,couple_stage,High-value Comfort Seekers,north_sea_overnight,weekend_getaway,cabin,0.345,low,src_tourism_stats_01
psg_0951,35-44,Female,France,Netherlands,Western Europe,upper_mid,upper_mid,family_with_children,professional,English,family_builder,Family Holiday Travelers,channel_crossing_short,family_holiday,family_package,0.418,medium,src_tourism_stats_01
psg_0952,35-44,Male,France,France,Western Europe,mid,upper_mid,family_with_children,other,Dutch,family_builder,Family Holiday Travelers,channel_crossing_short,family_holiday,family_package,0.424,medium,src_tourism_stats_01
psg_0953,35-44,Male,United Kingdom,France,Western Europe,mid,mid,couple,manager,German,couple_stage,Pet-Friendly Travelers,channel_crossing_short,family_holiday,pet_travel,0.338,medium,src_tourism_stats_01
psg_0954,25-34,Male,United Kingdom,United Kingdom,Western Europe,mid,lower_mid,shared_household,student,Dutch,early_career,Price-sensitive Short-break Travelers,channel_crossing_short,shopping_trip,seat,0.251,high,src_tourism_stats_01
psg_0955,35-44,Male,France,Sweden,South East England,high,mid,family_with_children,self_employed,English,family_builder,Car-based Cross-border Travelers,channel_crossing_short,transport_alternative,vehicle_crossing,0.409,medium,src_tourism_stats_01
psg_0956,25-34,Female,Netherlands,Germany,Western Europe,upper_mid,high,couple,professional,German,couple_stage,Business / Commuter Travelers,channel_crossing_short,business,flex_ticket,0.536,low,src_tourism_stats_01
psg_0957,25-34,Prefer not to say,France,Germany,Western Europe,mid,moderate,single,student,English,early_career,Young Leisure Travelers,channel_crossing_short,weekend_getaway,mini_cruise,0.354,high,src_tourism_stats_01
psg_0958,25-34,Non-binary,Ireland,United Kingdom,Regional UK,mid,lower_mid,family_with_children,student,English,family_builder,Price-sensitive Short-break Travelers,channel_crossing_short,shopping_trip,seat,0.333,high,src_tourism_stats_01
psg_0959,18-24,Male,United Kingdom,United Kingdom,London and South East,upper_mid,moderate,single,early_career,English,early_career,Young Leisure Travelers,channel_crossing_short,weekend_getaway,mini_cruise,0.384,high,src_tourism_stats_01
psg_0960,35-44,Male,United Kingdom,United Kingdom,Western Europe,high,very_high,family_with_children,professional,English,family_builder,High-value Comfort Seekers,north_sea_overnight,weekend_getaway,cabin,0.42,low,src_tourism_stats_01
psg_0961,25-34,Male,Netherlands,United Kingdom,Western Europe,upper_mid,high,single,manager,English,early_career,Business / Commuter Travelers,channel_crossing_short,business,flex_ticket,0.473,low,src_tourism_stats_01
psg_0962,35-44,Male,France,United Kingdom,Greater London,high,upper_mid,family_with_children,manager,Danish,family_builder,Family Holiday Travelers,channel_crossing_short,family_holiday,family_package,0.454,medium,src_tourism_stats_01
psg_0963,25-34,Male,France,France,Western Europe,mid,upper_mid,family_with_children,other,English,family_builder,Family Holiday Travelers,channel_crossing_short,family_holiday,family_package,0.418,medium,src_tourism_stats_01
psg_0964,45-54,Male,France,Germany,Scandinavia,mid,mid,family_with_children,self_employed,French,family_builder,Car-based Cross-border Travelers,channel_crossing_short,transport_alternative,vehicle_crossing,0.39,medium,src_tourism_stats_01
psg_0965,25-34,Male,France,Germany,London and South East,upper_mid,moderate,single,early_career,English,early_career,Young Leisure Travelers,channel_crossing_short,weekend_getaway,mini_cruise,0.308,high,src_tourism_stats_01
psg_0966,45-54,Male,United Kingdom,Ireland,German North,high,mid,couple,manager,French,couple_stage,Car-based Cross-border Travelers,channel_crossing_short,transport_alternative,vehicle_crossing,0.399,medium,src_tourism_stats_01
psg_0967,45-54,Prefer not to say,Sweden,United Kingdom,Western Europe,high,very_high,couple,professional,English,couple_stage,High-value Comfort Seekers,north_sea_overnight,weekend_getaway,cabin,0.41,low,src_tourism_stats_01
psg_0968,35-44,Prefer not to say,United Kingdom,France,Greater London,high,upper_mid,family_with_children,teacher,French,family_builder,Family Holiday Travelers,channel_crossing_short,family_holiday,family_package,0.438,medium,src_tourism_stats_01
psg_0969,35-44,Female,Denmark,Germany,Western Europe,upper_mid,upper_mid,family_with_children,self_employed,English,family_builder,Family Holiday Travelers,channel_crossing_short,family_holiday,family_package,0.453,medium,src_tourism_stats_01
psg_0970,35-44,Male,Netherlands,United Kingdom,Western Europe,high,upper_mid,multi_generational,teacher,Swedish,working_adult,Family Holiday Travelers,channel_crossing_short,family_holiday,family_package,0.406,medium,src_tourism_stats_01
psg_0971,75+,Female,Netherlands,United Kingdom,South East England,mid,high,couple,retired,German,retired,Senior Mini-cruise Travelers,north_sea_overnight,mini_cruise_leisure,mini_cruise,0.305,low,src_tourism_stats_01
psg_0972,25-34,Male,United Kingdom,France,Northern France,mid,mid,couple,other,English,couple_stage,Car-based Cross-border Travelers,channel_crossing_short,transport_alternative,vehicle_crossing,0.458,medium,src_tourism_stats_01
psg_0973,25-34,Female,Netherlands,France,Regional UK,lower_mid,lower_mid,couple,student,English,couple_stage,Price-sensitive Short-break Travelers,channel_crossing_short,shopping_trip,seat,0.308,high,src_tourism_stats_01
psg_0974,35-44,Female,Germany,Netherlands,Western Europe,mid,upper_mid,couple,manager,English,couple_stage,Family Holiday Travelers,channel_crossing_short,family_holiday,family_package,0.487,medium,src_tourism_stats_01
psg_0975,35-44,Male,United Kingdom,Netherlands,French North,low,lower_mid,shared_household,student,English,working_adult,Price-sensitive Short-break Travelers,channel_crossing_short,shopping_trip,seat,0.325,high,src_tourism_stats_01
psg_0976,45-54,Female,France,France,German North,mid,mid,couple,professional,French,couple_stage,Car-based Cross-border Travelers,channel_crossing_short,transport_alternative,vehicle_crossing,0.405,medium,src_tourism_stats_01
psg_0977,35-44,Male,France,France,Irish East Coast,high,mid,shared_household,other,German,working_adult,Car-based Cross-border Travelers,channel_crossing_short,transport_alternative,vehicle_crossing,0.445,medium,src_tourism_stats_01
psg_0978,25-34,Male,Netherlands,Netherlands,Western Europe,lower_mid,lower_mid,single,student,English,early_career,Price-sensitive Short-break Travelers,channel_crossing_short,shopping_trip,seat,0.276,high,src_tourism_stats_01
psg_0979,55-64,Female,Netherlands,Sweden,Scandinavia,upper_mid,very_high,couple,professional,English,couple_stage,High-value Comfort Seekers,north_sea_overnight,weekend_getaway,cabin,0.373,low,src_tourism_stats_01
psg_0980,55-64,Female,United Kingdom,United Kingdom,South East England,mid,high,retired_couple,retired,English,retired,Senior Mini-cruise Travelers,north_sea_overnight,mini_cruise_leisure,mini_cruise,0.297,low,src_tourism_stats_01
psg_0981,25-34,Female,Germany,Denmark,Nordics,upper_mid,moderate,shared_household,other,English,early_career,Young Leisure Travelers,channel_crossing_short,weekend_getaway,mini_cruise,0.349,high,src_tourism_stats_01
psg_0982,75+,Male,France,United Kingdom,South East England,mid,high,couple,other,French,retired,Senior Mini-cruise Travelers,north_sea_overnight,mini_cruise_leisure,mini_cruise,0.256,low,src_tourism_stats_01
psg_0983,45-54,Female,Ireland,United Kingdom,South East England,upper_mid,mid,shared_household,professional,French,working_adult,Car-based Cross-border Travelers,channel_crossing_short,transport_alternative,vehicle_crossing,0.362,medium,src_tourism_stats_01
psg_0984,35-44,Female,Netherlands,Ireland,Western Europe,mid,lower_mid,couple,other,English,couple_stage,Price-sensitive Short-break Travelers,channel_crossing_short,shopping_trip,seat,0.321,high,src_tourism_stats_01
psg_0985,35-44,Prefer not to say,Netherlands,Germany,Western Europe,high,very_high,couple,manager,German,couple_stage,High-value Comfort Seekers,north_sea_overnight,weekend_getaway,cabin,0.341,low,src_tourism_stats_01
psg_0986,55-64,Female,United Kingdom,Netherlands,Western Europe,high,very_high,retired_couple,professional,German,retired,High-value Comfort Seekers,north_sea_overnight,weekend_getaway,cabin,0.334,low,src_tourism_stats_01
psg_0987,25-34,Female,Germany,Denmark,Western Europe,upper_mid,moderate,single,early_career,English,early_career,Young Leisure Travelers,channel_crossing_short,weekend_getaway,mini_cruise,0.377,high,src_tourism_stats_01
psg_0988,45-54,Male,Sweden,United Kingdom,Western Europe,mid,upper_mid,family_with_children,teacher,English,family_builder,Family Holiday Travelers,channel_crossing_short,family_holiday,family_package,0.407,medium,src_tourism_stats_01
